nome;descricao;categoria
 Jogos Xbox 360 Usados Midia Fisica Originais Games Baratos ;JOGOS XBOX 360 GAMES MÍDIA FÍSICA ORIGINAL USADOS ORIGINAIS GARANTIAMÍDIA FÍSICAVALOR DO ANÚNCIO É POR CADA JOGOPODE COMPRAR QUANTOS JOGOS QUISER E MANDAMOS JUNTOS NO MESMO FRETEA LISTA É ATUALIZADA TODA SEMANA!TODOS OS JOGOS SÃO EM PERFEITAS CONDIÇÕES DE FUNCIONAMENTO  LISTA ATUALIZADA EM 03/03/2018  09:00XBOX360 ASSASSINS CREED III (2CDS)XBOX360 ASSASSINS CREED REVELATIONSXBOX360 BATTLEFIELD 3 (2CDS)XBOX360 BATTLEFIELD 4 (2CDS)XBOX360 BATTLEFIELD BAD COMPANY 2XBOX360 BIG BUMPIN'XBOX360 BIOSHOCK 2XBOX360 BORDERLANDSXBOX360 BORDERLANDS 2XBOX360 BRINKXBOX360 BROTHERS IN ARMS HELL'S HIGHWAYXBOX360 BRUTAL LEGENDXBOX360 DANCE CENTRALXBOX360 DANCE CENTRAL 2XBOX360 DANCE PARADISEXBOX360 DEF JAM RAPSTERXBOX360 DARK SECTORXBOX360 DARKSIDERS IIXBOX360 DEAD ISLANDXBOX360 DEAD RISINGXBOX360 DEFIANCEXBOX360 DEF JAM RAPSTERXBOX360 DISNEY FANTASIA MUSIC EVOLVEDXBOX360 DJ HEROXBOX360 DJ HERO 2XBOX360 DUKE NUKEM FOREVERXBOX360 EA SPORTS ACTIVE 2 PERSONAL TRAINERXBOX360 FALLOUT 3XBOX360 FIFA SOCCER 10 - SOUTH AFRICAXBOX360 FIFA SOCCER 12XBOX360 FIFA SOCCER 13XBOX360 FINAL FANTASY XIII (3CDS)XBOX360 FUSE(ARMA)XBOX360 GEARS OF WAR 2 XBOX360 GEARS OF WAR 3XBOX360 HALO 3 ODST (2CDS)XBOX360 HALO WARSXBOX360 KINECTIMALSXBOX360 KINECT SPORTSXBOX360 MASS EFFECTXBOX360 MASS EFFECT 2 (2CDS)XBOX360 MASS EFECT 3 (2CDS)XBOX360 MICHAEL PHELPS PUSH LIMITXBOX360 MOTION SPORTS PLAY FOR REALXBOX360 NCAA FOOTBALL 2009XBOX360 NCAA FOOTBALL 2010XBOX360 PICTIONARY (REQUER UDRAW GAME TABLET)XBOX360 PROTOTYPE 2XBOX360 PURE FUTBOLXBOX360 QUAKE 4XBOX360 RAGE (3CDS)XBOX360 RED FACTION GUERRILLAXBOX360 SAINTS ROW THE THIRDXBOX360 SCENE ITXBOX360 SCENE IT? BOX OFFICE SMASHXBOX360 SOLDIER OF FORTUNE PAYBACKXBOX360 SPACE MARINE WARHAMMER 40.000XBOX360 STRANGLEHOLDXBOX360 TABLE TENNISXBOX360 THE DARKNESSXBOX360 THE OUTFITXBOX360 TIGER WOODS PGA TOUR 09XBOX360 TIGER WOODS PGA TOUR 11XBOX360 WORLD SERIES OF POKER 2008TODOS OS JOGOS SÃO EM DISCOS FÍSICOS ORIGINAIS EMPERFEITAS CONDIÇÕES DE FUNCIONAMENTOALGUNS JOGOS ESTÃO SEM MANUAL/SEM CAPA ORIGINAL  VEJA TODOS NOSSOS ANÚNCIOS DE JOGOS:(clique no link acima, se não funcionar, copie e cole no seu browser)  FRETE:ENVIAMOS SOMENTE PELO MERCADO ENVIOS, COM SEGURO!As postagens nos correios são realizadas de segunda a sexta-feira, exceto feriados ou por eventuais problemas que impeçam a postagem.Pagamentos aprovados até as 11:00 horas, os pedidos serão despachados no mesmo dia, após este horário ficará para o próximo dia útil.* Importante: para que o pedido seja enviado,informe o título do jogo que deseja, assim que comprar!SOMOS A LOJA OVERSITE, COM 100% DE RECOMENDAÇÕES, HÁ MAIS DE 12 ANOS VENDENDO NO MERCADO LIVRE. ANTES DE CLICAR EM COMPRAR, CONFIRME PELAS PERGUNTAS, SE TEMOS O JOGO DISPONÍVEL, POIS VENDEMOS BASTANTE E SEMPRE CHEGAM MAIS JOGOS...APROVEITE A PROMOÇÃO! CLIQUE NO LINK ABAIXO E COMPRE EM NOSSO NOVO ANÚNCIO COM FRETE GRÁTIS!https://PRODUTO.MERCADOLIVRE.COM.BR/MLB-910230194-5-X-JOGOS-XBOX-360-GAMES-MIDIA-FISICA-ORIGINAL-USADOS-_JMVERIFIQUE TODOS  OS JOGOS QUE TEMOS NA DESCRIÇÃO DO ANUNCIO E NOS INFORME.*** VALOR PROMOCIONAL PARA AS 20 PRIMEIRAS VENDAS *** ASSIM QUE COMPRAR, NOS INFORME OS JOGOS QUE DESEJA!! Atenção: Imagens IlustrativasVEJA NOSSO OUTRO ANÚNCIO COM OUTROS JOGOS:https://PRODUTO.MERCADOLIVRE.COM.BR/MLB-949007676-JOGOS-XBOX-360-USADOS-MIDIA-FISICA-ORIGINAIS-GAMES-GTA-PES-_JM   ;game
 Dragon Ball Z Xenoverse 2 Português Mídia Física Xbox One ;É hora de liberar o super sayajin em você! Dragon Ball: Xenoverse 2 traz um jogo poderoso e incrivelmente fiel aonde você poderá vivenciar as batalhas mais épicas, desafiadoras e empolgantes do universo Dragon Ball!Lista personagens:Custom CharacterGokuGoku Super Saiyan GodGoku Super Saiyan BlueGoku Super Saiyan 4Goku GT (kid)Gohan (kid)Gohan (Teen)Gohan (Adult)Future GohanGreat SaiyamanGotenTrunks (kid)Trunks (GT)Future TrunksPiccoloKrillinTienYamchaVillianous YamchaSaibamanRaditzNappaVegetaVegeta Super Saiyan 4Majin VegetaZarbonDodoriaRecoomBurterJeiceGuldoGinyuTurlesLord SlugFrieza (Final Form)Frieza (100% Final Form)CoolerMetal CoolerNailAndroid 16Android 17Android 18Cell (First Form)Perfect CellSuper Perfect CellCell JrMajin BuuSuper BuuKid BuuVillianous Kid Majin BuuJanembaVillianous JanembaBrolyVillianous BrolyGotenksVegitoGogetaGogeta Super Saiyan 4BeerusWhisJacoPanTowaMira TowaBardockTime Breaker BardockVillianous Omega Shenron;game
 Forza Motorsport 7 Xbox One Midia Fisica Pronta Entrega ;;game
 3.000 Gold Nemesis (alliance/horde) Wow - Legion ;- Nemesis (Aliança ou Horda).- Gold de farm legítimo: auction house, diarias e missões. Não fazemos uso de bots ou outras formas ilegais de aquisição de gold.- Entrega garantida e atendemos praticamente 24 horas. - Saque diretamente do vault da guild, segurança em primeiro lugar!Favor perguntar sobre disponibilidade antes da compra, obrigado!;game
 Minecraft Jogo De Pc Original - Promoção - Compre Agora! ;PRODUTO ORIGINAL, VOCÊ PODERÁ JOGAR EM QUALQUER SERVIDOR ORIGINAL!+ de 340 CLIENTES SATISFEITOS!!LEIA A DESCRIÇÃO DO ANÚNCIO!Minecraft é um jogo basicamente feito de blocos, tendo as paisagens e a maioria de seus objetos compostos por eles, e permitindo que estes sejam removidos e recolocados em outros lugares para criar construções, empilhando-os. Além da mecânica de mineração e coleta de recursos para construção, há no jogo mistura de sobrevivência, e exploração.Multiplayer (Online): Sim!Idioma: PortuguêsTamanho: 200MBFormato: DigitalSer. Oficiais (Hypixel, MC-Central, etc...): Sim!Além disso, você também receberá uma key da Windows 10 Edition de graça!SUPORTE!ENVIO IMEDIATO APÓS A APROVAÇÃO DO PAGAMENTO! *VERIFIQUE SE ESTAMOS ONLINE*Antes de comprar, certifique-se de que seus dados no MercadoLivre estão atualizados.Prazo de envio: De 0 - 3h, pergunte antes de comprar.Tire todas as suas dúvidas no campo de perguntas abaixo. Caso tenha alguma dúvida, pergunte, estamos aqui para lhe ajudar.FAQ:*Fraudes: Devido ao grande número de fraudes decorrentes desse tipo de produto (Onde o envio é digital), caso o seu pagamento seja via cartão de crédito, e sua conta seja recém-criada, ou com pontuação baixa, teremos que realizar algumas confirmações afim de garantir a segurança da transação. Neste caso, teremos que efetuar uma confirmação de compra através de um Telefone fixo (residencial ou comercial), somente com o titular do cartão de crédito.*Envio: O produto será enviado pela aba de mensagens do próprio Mercado Livre*Cancelamento do produto: ATENÇÃO É RESTRITAMENTE IMPORTANTE QUE VOCÊ SÓ CLIQUE EM COMPRAR SE TIVER CERTEZA. Caso obtenha o cancelamento do produto, você será negativado automaticamente.;game
 Assassins Creed Origins - Xbox One - Novo - Mídia Física ;Assassin's Creed Origins - Xbox OneJogo Original. Novo lacrado, mídia fisica pronta entrega.Garantia contra defeito de fabricação.Idioma: Português - BRLegendas: Português - BR;game
 Fifa 18 Xbox 360 Fifa 2018 Mídia Física Lacrado Original ;;game
 Horizon Zero Dawn Ps4 | Jogos Ps4 Midia Fisica ;;game
 Assassins Creed Origins Xbox One - Digital - Joga Online ;"Você esta comprando na G4PLAYLEIA TODA DESCRIÇÃO PARA SUA COMPRA SER PERFEITA!1. NÃO PAGUE FRETE PRODUTO DIGITAL: Na forma de pagamento escolha ""Vou retirar no endereço do vendedor ou Combinar com o vendedor""2. HORÁRIO DE ENTREGAS: Somente de segunda a sexta feira das 10 as 18 hoas. Não faremos entregas após as 18 horas ou sábado, domingo e feirado LOJA FECHADA.VOCÊ AINDA TEM DÚVIDAS?O JOGO É ORIGINAL E COMPLETO?R: Sim o jogo é original e completo, somente vendemos jogos originais.POSSO JOGAR ONLINE?R: Sim você pode jogar single player (sozinho) ou Multi player (Online) sem nenhuma restrição.POSSO JOGAR EM MEU PERFIL ?R: Sim, você vai jogar no seu perfil e salvar todas as suas conquistas normalmente.O JOGO PODE SER ADICIONADO EM MAIS DE UM CONSOLE?R: Não! o jogo é individual e somente pode ser instalado em apenas um (1) console.TENHO QUE PAGAR FRETE?R: Não! Se trata de um produto DIGITAL não precisa pagar frente escolha a opção ""Retirar no endereço do vendedor ou combinar com o vendedor""TENHO SUPORTE APÓS A COMPRA?R: Você terá o melhor suporte para qualquer dúvida ou dificuldade antes e depois da compra. Qualquer dúvida você pode entrar em contato conosco via e-mail.";game
 Minecraft Pc Completo Atualizado Envio Na Hora ;;game
 Mini Game Portátil 10mil Jogos Player Mp3 Mp4 Mp5 Novo ;Mini Game Portátil 10mil Jogos Player Mp3 Mp4 Mp5 PmpPara ligar o aparelho pressionar os botões On e Start. Com este incrível Vídeo Game Portátil você pode jogar milhares de jogos do Nintendo, Sega, Master System, entre outros e se divertir muito em qualquer lugar. O Vídeo Game Portátil possui tela super wide e controle automático de luminosidade de acordo com a luz do ambiente, conta com saída para TV, entrada para fone de ouvido, bateria recarregável, e auto falante externo. Tela de alta resolução HD 4,3''polegadas LCD 480 x 272 pixels4GB de memória flash interna + slot de expansão para cartão SD (cartão não incluído)Multi-idioma: Português e mais 26 idiomasMulti-funções: Leitor de música, Vídeo player, Câmera, Saída para TV (ISSO MESMO,SERVE DE VÍDEO GAME,ASSISTA FILMES,Rádio FM, Jogos, e-bookCalendárioCalculadoraFormato de imagem: Suporta o formato JPG e BMPFormato de música: Suporta os formatos MP3/WMA/ARM/WAVSuporta ID3: As canções dos títulos e das letras podem ser mostrados na telaEqualização: Natural, Rock, Pop, Classic, Soft, Jazz, DBBVídeo Player: Suporta os formatos AVI, MP4, 3GP e RMVBSistema de TV: PAL, NTSCCâmera pixels: 1.3 MB 2624 x 1968 pixelsJogo: Suporta nos formatos Nes/Bin/Smd/Gba (Master System, Mega-Drive, Nintendo, Super Nintendo, Game Boy Color, Game Boy Advanced) Rádio FM estéreo: Só funciona quando os fones de ouvido estão conectadosMicrofone e Alto-falante estéreo de alta qualidadeCapacidade Multitarefa: Você pode ler e-books, enquanto escuta músicasMemória: 4GB de memória flash capaz de armazenar mais de 2 mil cançõesExtensão de Memória Slot: Aceita cartão TF (Micro SD) de até 8GBPortaUSB 2.0 : Suporta inserindo todas as suas canções favoritas e vídeos em questão de minutosDefinição de economia de energia, brilho ajustável, tempo de desligamento customizado etcBateria recarregável Bateria dura de 1 a 4 horas dependendo do uso intenso e das funções do aparelhoDIMENSÕESComprimento: 17,5 cmLargura: 1.7 cmAltura: 7.4Peso: 300 gramasÍTENS INCLUSOS1 MP5 PORTÁTIL1 CABO DE DADOS USB1 CARREGADOR1 FONE DE OUVIDO1 CABO DE ÁUDIO E VÍDEO1 MANUAL1 CAIXADicas de Compra:Recomendamos que se leia o anuncio sempre antes de comprar.E verifique que seus dados como Nome e Endereço estão atualizados.NÃO NOS RESPONSABILIZAMOS POR ETIQUETAS COM ENDEREÇOS DESATUALIZADOS.Serão com esse dados que faremos contato com você para concluir a compra e envio.Tire todas as dúvidas através do campo de perguntas, abaixo.Não clique em COMPRAR se ainda não tirou todas as suas dúvidas.Estamos sempre aqui para melhor atendê-lo e sanar todas as suas dúvidas sobre o produto.Termos de compra:Trabalhamos com produtos a pronta entrega todos novos com garantia de 90 dias com o objetivo de postarmos em um prazo de 24h à 48h úteis após a confirmação do pagamento.Essa confirmação de pagamento pode variar dependendo da forma de pagamento escolhida (tais como boleto bancário)Atendimento:Caso tenha dúvidas, utilize o campo de perguntas. Possuímos uma equipe qualificada para responde-las.Caso tenha tido algum problema com o seu produto, utilize o chat de atendimento que encontra-se no seu pedido. Vamos resolve-lo o mais breve possível.Canais de atendimento: Perguntas, chat e whatsapp.Horários: Segunda à Sábado das 10h às 22;game
 Dark Souls 3 Ps4 Mídia Física Lacrado Em Português ;Games4Dark Souls 3 Ps4 Mídia Física LacradoDetalhes do produto                        Desenvolvida pela aclamada FromSoftware, Dark Souls III traz um novo capítulo de um dos jogos mais populares do mundo e vencedor de inúmeros prêmios. Igualmente obscuro, ainda mais desafiador, o jogo traz à tona mais uma vez o combate de espada e magias em um Action RPG digno de dezenas de horas de gameplay. Viaje por lugares infestados de inimigos, ruínas, um mundo tão desafiador que irá testar sua resistência mental. A profunda jogabilidade de RPG força os jogadores a buscar a melhor forma de sobrevivência neste apocalypse.Áudio e Legenda em Inglês.**Imagens meramente ilustrativas.**1 JOGADOR200 KB2-6 JOGADORES ONLINE;game
 Call Of Duty Infinite Warfare Pt-br Ps4 Mídia Física Novo ;.Call Of Duty Infinite Warfare Pt-br Ps4 Mídia Física Novo.DescriçãoInfinity Ward, o premiado estúdio que ajudou a criar a franquia Call of Duty, atinge um novo patamar com Call of Duty: Infinite Warfare: Infinite Warfare retorna às raízes da franquia com guerra em grande escala, batalhas épicas e narrativa militar cinematográfica imersiva, levando os jogadores a uma jornada além da nossa atmosfera. O game oferece opções para todos os fãs de Call of Duty com três modos de jogo exclusivos: Campanha, Multiplayer e Zumbis. Com uma narrativa rica e envolvente em um cenário diferente de tudo já visto em um jogo Call of Duty, o jogador embarcará em uma clássica história de guerra em grande escala, totalmente situada em um futuro onde o conflito humano se espalhou por nosso sistema solar. A ação Multiplayer combina o popular sistema de movimento em cadeia com inovações revolucionárias na jogabilidade para oferecer a experiência mais profunda e evolvente em Call of Duty até o momento. O título apresenta estonteantes ambientes interplanetários inéditos, novas armas e todas as habilidades para novos jogadores de Call of Duty. Além disso, a nova experiência em Zumbis vai cativar jogadores com uma direção original, proporcionando diversão e jogabilidade única, tudo isso em uma narrativa divertida que certamente empolgará os fãs.                                 A franquia mais vendida no PS4.- 2 jogadores offline- 18 jogadores onlineDados Técnicos Dublado em PortuguêsGarantiaGarantia de 90 dias, somente por defeitos de fabricação. Não trocamos CDs ou DVDs riscados.;game
 Mortal Kombat Xl Ps4 Midia Física Português Região 1! ;;game
 Pes 2018 Ps4 Mídia Física Original Lacrado Pronta Entrega ;  PRO EVOLUTION SOCCER 2018ServerStrike sua melhor opção de games e informática!Postamos os produtos em até dois dias úteis após a confirmação do pagamento. Verifique o prazo correto de entrega dos correios.Tire todas as suas dúvidas no campo de perguntas abaixo antes de realizar a compra.AGRADECEMOS A PREFERÊNCIA!;game
 Grand Theft Auto V - Gta 5 - Xbox 360 - Midia Fisica Lacrado ;Gta 5 - Grand Theft Auto V - Xbox 360 Jogo Original. Novo lacrado, mídia fisica pronta entrega.Garantia contra defeito de fabricação.Idioma: InglêsLegendas: Português - BR;game
 Football Manager 2018 Steam Original Offiline + Fm Touch ;"Anúncio de acordo com as leís vigentes e políticas de vendas do Mercado Livre.Nota: Não falsificamos as nossas vendas, compare a quantidade de produtos vendidos e as qualificações já feitas em nosso anúncio.( MIDIA DIGITAL STEAM NA HORA DA COMPRA COLOQUE EM RETIRAR COM O VENDEDOR, NAO PAGUE FRETE!!! )________________________________________________________________________________________________________________FRETE GRÁTIS! Na forma de envio, coloque ""combinar com o vendedor"" ou ""retirar no endereço do vendedor"". Iremos entrar em contato pelo chat da compra após a confirmação do pagamento._________________________________________________________________________________________________________________FOOTBALL MANAGER 2018 + FM TOUCH PC STEAM OFFILINE-INFORMAÇÕES IMPORTANTES!Disponíveis todos os modos de jogo no singleplayer (campanha completa) Jogo em Mídia Steam Digital, não é DVD Envio imediato após aprovação da compra. No ato da compra é só colocar combinar com o vendedor e não pagará frete Download diretamente da Steam, poderá atualizar o jogo sempre que quiserEm caso de formatação você não perde o jogo Caso não consiga instalar, faço a instalação remota pelo TeamViewer Compras efetuadas por boleto bancário demoram de 1 a 2 dias para serem aprovadas, só posso fazer o envio após a compra aprovada Toda e qualquer dúvida ou problema pós compra, serão respondidas por e-mail ou whatsappGarantia vitalícia, aqui você sempre terá o game funcionando, não importa o tempo Sua compra 100% segura e garantida, verifique minhas qualificações.-Requisitos mínimos do computadorSistema Operativo: Windows 7, 8, 8.1, 10 (64 or 32 bit)Processador: Intel Pentium 4 Intel Core AMD Athlon 2.2GHz+Memória: 2 GB de RAMPlaca gráfica: NVIDIA GeForce 8600M GT AMD/ATI Mobility Radeon HD 2400 Intel GMA X3100 256MB VRAMDirectX: Versão 9.0cEspaço no disco: Requer 8 GB de espaço livre";game
 Pro Evolution Soccer 2018 Ps4 ;• DescriçãoPRO EVOLUTION SOCCER 2018 PS4 Onde Nascem As Lendas, a frase que sintetiza o retorno do PES, com novos recursos, modos e uma experiência de jogabilidade jamais vista em games de futebol. A edição deste ano traz as maiores mudanças que a premiada franquia viu em uma década e que vão estabelecer um novo padrão para jogos de futebol e aumentar ainda mais as expectativas em torno do futuro do PES.Nenhuma parte do jogo foi intocada, o que permitirá aos fãs do futebol experimentar uma série de melhoras na jogabilidade, modos cooperativos online, o Modo de Seleção Aleatória e uma completa reapresentação gráfica que inclui jogadores reais, novos menus e fotos oficiais dos atletas.O PES 2018 também mergulha no mundo dos eSports ao integrar a PES League nos modos online, incluindo um novo sistema competitivo de 3-contra-3 que permitirá aos jogadores unir forças para disputar prêmios incríveis. Além disso o título chega com uma versão PC com os padrões de qualidade vistos no PlayStation 4, e essas são apenas algumas das significantes mudanças do PES 2018.Mudanças Lendárias chegam com o PES 2018- Jogabilidade de Primeira Classe A mundialmente renomada jogabilidade do PES foi refinada e ajustada para recriar a autenticidade do futebol bem jogado, incluindo um ritmo de jogo ainda mais realista. O sistema de Dribles Estratégicos dá ao jogador mais controle na posse de bola com a adição da mecânica de proteção da bola, assim como comandos simples que executam movimentos sutis e realistas para furar as defesas mais fechadas. O Real Touch+ acrescenta uma nova dimensão ao controle de bola, permitindo ao jogador utilizar todas as partes do corpo para dominar a bola conforme seus movimentos imprevisíveis. As cobranças de bola parada também foram alteradas, e faltas e pênaltis têm novos sistemas, além da possibilidade de o jogador dar a saída de bola usando apenas um atleta.- Realidade Visual Melhorada Visuais tão realistas que recriam a autenticidade do futebol nos mínimos detalhes graças à tecnologia Real Capture. Isso inclui efeitos de luzes para jogos de dia e de noite, os gramados e túneis de estádios que foram recriados com mais de 20 mil elementos de dados gráficos coletados diretamente do Camp Nou e do Signal Iduna Park. O movimento dos jogadores também foi capturado de forma autêntica e realista, permitindo um total refinamento do sistema de animações que vão desde a corrida até giros e postura corporal. Além disso os modelos dos jogadores foram completamente modificados, com atenção especial para o alinhamento dos uniformes e o tamanho dos calções. Jogadores escaneados das equipes parceiras vão ter suas tatuagens completamente reproduzidas, incluindo Marco Reus, Pierre-Emerick Aubameyang, Philippe Coutinho e Neymar Jr.- Nova Apresentação Visual Nova identidade visual dos menus e imagens reais dos jogadores na tela de plano de jogo e no myClub, assim como novidades gráficas nas partidas, dando um ar de transmissão televisiva.- Integração Com a PES League Dispute a PES League em novos modos, incluindo o myCub, modo de Seleção Aleatória- Modos Cooperativos Online Um novo modo dedicado a partidas cooperativas de 2-contra-2 e 3-contra-3, com suporte para convidados locais. Jogue junto dos seus amigos, leve seu time ao topo ou simplesmente divirta-se com partidas casuais.- Novos Modos e Recursos O favorito e requisitado Modo de Seleção Aleatória retorna com nova apresentação e opções. Viva a vida de um cartola na Liga Master com torneios de pré-temporada, um novo sistema de transferências e novos elementos de apresentação como coletivas de imprensa e cenas de bastidores e vestiário.EAN: 711719511502Marca: KonamiTítulo: Game Pro Evolution Soccer 2018 - PES 2018 - PS4Plataforma: PlayStation 4Gênero: EsporteMutiplayer: OnlineNúmero de jogadores Offline: 1 a 4 JogadoresNúmero de jogadores Online: 2 a 22 JogadoresClassificação indicativa: LivreÁudio: PortuguêsLegenda(s): Sem LegendaEspaço requerido no HD: 24GBFunciona apenas online: NãoRequer controlador de movimento: NãoConteúdo da Embalagem: Caixa e Midia com GameGarantia do Fornecedor3 Meses;game
